Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment,Keywords/Topics,,,
647,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ", Excitement ,8/5/2023 19:45, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30,60, Canada,2023,8,5,19,daydreaming upcoming prom dress dance fairytale making,Neutral,"new, life, joy, dream, day",,,
648,652,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! , Positive ,8/6/2023 14:00, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28,55, USA,2023,8,6,14,convinced teacher class outdoors learning equation side fresh air,Positive,"new, life, joy, dream, day",,,
649,653,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ", Embarrassed ,8/7/2023 19:45, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22,45, UK,2023,8,7,19,accidentally spilled paint art class abstract art right,Positive,"new, life, joy, dream, day",,,
650,654,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! , Excitement ,8/8/2023 16:00, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30,60, Canada,2023,8,8,16,trying master perfect kickflip skateboard skating weekend like pro,Positive,"new, life, joy, dream, day",,,
651,655,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! , Joy ,8/9/2023 22:30, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20,40, USA,2023,8,9,22,bonding friend latest kpop sensation fangirling finest,Positive,"new, life, joy, dream, day",,,
652,656,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! , Joy ,8/10/2023 14:20, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28,55, UK,2023,8,10,14,spent hour perfecting chemistry experiment mixing potion like wizard,Negative,"new, life, joy, dream, day",,,
653,657,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! , Joy ,8/11/2023 18:45, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22,45, Canada,2023,8,11,18,successfully organized surprise birthday party friend party planning expert mode achieved,Positive,"new, life, joy, dream, day",,,
654,658,"Joined the drama club to unleash my inner actor. Lights, camera, action! ", Excitement ,8/12/2023 13:45, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25,50, USA,2023,8,12,13,joined drama club unleash inner actor light camera action,Positive,"new, life, joy, dream, day",,,
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! , Excitement ,8/13/2023 20:00, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35,70, UK,2023,8,13,20,got hand latest fantasy novel diving realm magic adventure,Positive,"new, life, joy, dream, day",,,
656,660,Mastering the art of the perfect doodle during boring classes. Doodles: A+! , Joy ,8/14/2023 16:15, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20,40, USA,2023,8,14,16,mastering art perfect doodle boring class doodle,Neutral,"new, life, joy, dream, day",,,
657,661,Attempting to break the school record for the longest handstand. Wish me luck! , Excitement ,8/15/2023 19:30, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28,55, Canada,2023,8,15,19,attempting break school record longest handstand wish luck,Neutral,"new, life, joy, dream, day",,,
658,662,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! , Mischievous ,8/16/2023 14:00, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30,60, USA,2023,8,16,14,sneaking snack class like pro art snacksmuggling sacred skill,Neutral,"new, life, joy, dream, day",,,
659,663,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! , Excitement ,8/17/2023 22:15, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18,35, UK,2023,8,17,22,hosting sleepover friend weekend preparing night laughter memory,Neutral,"new, life, joy, dream, day",,,
660,664,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ", Embarrassed ,8/18/2023 16:30, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25,50, USA,2023,8,18,16,spent hour tiktok dance realize two left foot dance fail unleashed,Negative,"new, life, joy, dream, day",,,
661,665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , Embarrassed ,8/19/2023 19:45, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22,45, UK,2023,8,19,19,accidentally liked crush old photo stalking profile awkward level maximum,Positive,"new, life, joy, dream, day",,,
662,666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! , Embarrassed ,8/20/2023 17:00, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30,60, Canada,2023,8,20,17,tried impress crush smooth conversation ended spilling drink smooth level nonexistent,Positive,"new, life, joy, dream, day",,,
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! , Joy ,8/21/2023 15:45, PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15,30, USA,2023,8,21,15,mastered art creating paper airplane lecture paper plane soaring new height,Positive,"new, life, joy, dream, day",,,
664,668,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! , Excitement ,8/22/2023 12:30, JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22,40, Canada,2023,8,22,12,trying set new trend juggling textbook class academic juggling unique skill,Positive,"new, life, joy, dream, day",,,
665,669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! , Mischievous ,8/23/2023 16:45, SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28,55, USA,2023,8,23,16,hiding snack stash backpack emergency craving snack ninja mode activated,Neutral,"new, life, joy, dream, day",,,
666,670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! , Excitement ,8/24/2023 18:20, ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20,38, UK,2023,8,24,18,planning surprise scavenger hunt friend anticipating thrill excitement,Neutral,"new, life, joy, dream, day",,,
667,671,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! , Joy ,8/25/2023 14:15, RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25,50, Canada,2023,8,25,14,danced rain celebrate end exam rain dance unexpectedly refreshing,Positive,"new, life, joy, dream, day",,,
668,672,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! , Embarrassed ,8/26/2023 17:30, GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18,35, USA,2023,8,26,17,accidentally sent text meant friend class group chat texting fail oops moment,Negative,"new, life, joy, dream, day",,,
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , Embarrassed ,8/27/2023 20:45, MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22,45, UK,2023,8,27,20,tried magic trick impress classmate magic fail rabbit go,Positive,"new, life, joy, dream, day",,,
670,674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , Joy ,8/28/2023 16:00, OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18,36, USA,2023,8,28,16,perfecting art creating origami dull lecture origami mastery,Negative,"new, life, joy, dream, day",,,
671,675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , Excitement ,8/29/2023 13:45, HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26,48, Canada,2023,8,29,13,attempting set new record consecutive hacky sack kick hacky sack skill unleashed,Positive,"new, life, joy, dream, day",,,
672,676,Creating a secret handshake with friends. Friendship level: Expert! , Joy ,8/30/2023 17:30, SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20,40, USA,2023,8,30,17,creating secret handshake friend friendship level expert,Negative,"new, life, joy, dream, day",,,
673,677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , Excitement ,8/31/2023 20:15, BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24,42, UK,2023,8,31,20,embarking mission find best burger joint town burger connoisseur reporting duty,Positive,"new, life, joy, dream, day",,,
674,678,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , Joy ,9/1/2023 14:45, ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21,39, Canada,2023,9,1,14,practicing standup comedy routine upcoming talent show comedy gig making,Neutral,"new, life, joy, dream, day",,,
675,679,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , Embarrassed ,9/2/2023 18:30, LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17,33, USA,2023,9,2,18,accidentally sent love letter wrong person love note fail maximum embarrassment,Neutral,"new, life, joy, dream, day",,,
676,680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , Excitement ,9/3/2023 22:00, ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23,44, UK,2023,9,3,22,attempting impress teacher elaborate science experiment science geek mode activated,Positive,"new, life, joy, dream, day",,,
677,681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , Joy ,9/4/2023 15:15, BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19,37, USA,2023,9,4,15,crafting intricate friendship bracelet whole squad friendship level expert weaver,Positive,"new, life, joy, dream, day",,,
678,682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , Excitement ,9/5/2023 12:30, CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27,52, Canada,2023,9,5,12,attempting beat record consecutive cartwheel cartwheel challenge underway,Neutral,"new, life, joy, dream, day",,,
679,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , Joy ,9/6/2023 16:45, MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22,43, UK,2023,9,6,16,organizing movie marathon friend popcorn cinematic adventure await,Neutral,"new, life, joy, dream, day",,,
680,684,Experimenting with a new hair color. A bold change for a bold semester! , Excitement ,9/7/2023 18:20, HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20,39, USA,2023,9,7,18,experimenting new hair color bold change bold semester,Positive,"new, life, joy, dream, day",,,
681,685,Building a time capsule to capture memories for the future. Time-traveling emotions! , Joy ,9/8/2023 14:15, TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26,48, Canada,2023,9,8,14,building time capsule capture memory future timetraveling emotion,Neutral,"new, life, joy, dream, day",,,
682,686,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , Embarrassed ,9/9/2023 17:30, ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16,32, USA,2023,9,9,17,accidentally walked wrong classroom first day classroom mixup awkward start,Negative,"day, new, life, joy, dream",,,
683,687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , Excitement ,9/10/2023 20:45, SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23,42, UK,2023,9,10,20,trying new smoothie recipe healthy start week smoothie enthusiast level,Positive,"new, life, joy, dream, day",,,
684,688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , Sad ,9/11/2023 15:45, OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15,28, USA,2023,9,11,15,reflecting challenge school year feeling bit overwhelmed assignment,Neutral,"new, life, joy, dream, day",,,
685,689,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , Hate ,9/12/2023 12:30, DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18,36, Canada,2023,9,12,12,encountered meanspirited comment online dealing online hate never easy,Negative,"new, life, joy, dream, day",,,
686,690,Had a bad day at school. Everything seems to be going wrong. , Bad ,9/13/2023 16:45, ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20,40, UK,2023,9,13,16,bad day school everything seems going wrong,Negative,"day, new, life, joy, dream",,,
687,691,Feeling down after not making the sports team. Disappointment lingers. , Sad ,9/14/2023 18:20, SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17,34, USA,2023,9,14,18,feeling making sport team disappointment lingers,Negative,"new, life, joy, dream, day",,,
688,692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , Hate ,9/15/2023 14:15, CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21,41, Canada,2023,9,15,14,witnessed heated argument cafeteria unpleasant atmosphere lunch,Negative,"new, life, joy, dream, day",,,
689,693,Received a not-so-great grade on a major project. Academic frustration setting in. , Bad ,9/16/2023 17:30, ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19,38, UK,2023,9,16,17,received notsogreat grade major project academic frustration setting,Positive,"new, life, joy, dream, day",,,
